murcko_scaffold_mode,split_scaffold
c1ccc(-c2ncc(COc3cccc(CC4CC4)c3)nc2N2CC3(CCC3)C2)cc1,train
O=C(Nc1ccccc1)Nc1nc(Sc2c[nH]c3ccccc23)cc(N2CCCCC2)n1,test
c1ccc(-c2ccc(-c3nc(CCOc4cccc5c4CCNC5)co3)cc2)cc1,train
O=c1[nH]c2ccccc2c2n[nH]cc12,test
O=c1[nH]cc(Cc2ccc(OCc3cccc(-c4ccccc4)c3)s2)s1,val
O=C(Nc1cccc(Oc2cccc(CCNCCc3ccccc3)c2)c1)c1ccccc1,train
O=C(CC1CCc2cc(OCc3ccccc3)ccc2O1)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,val
C1=C(c2c[nH]c3ccccc23)CCN(Cc2ccco2)C1,train
O=C(c1ccccc1)c1ccccc1NCCc1ccc(OC[C@@H]2CCCN2C(=O)c2ccccc2)cc1,train
O=C1Nc2cc(CN3CCN4C(=O)CNC(=O)C4C3)ccc2Nc2nccc(Nc3ccccc3)c21,test
O=C(Nc1ccc2ncnc(Nc3ccccc3)c2c1)c1ncns1,train
c1ccc(-c2nc3c(c(N4CCOCC4)n2)[C@H]2CC[C@@H](C3)N2)cc1,train
O=C(CCCCCNC(=O)c1ccccc1)NNc1c2c(nc3ccccc13)CCCC2,train
c1coc(CCNc2ncc3nc(-c4ccco4)sc3n2)c1,train
O=C1S/C(=C\c2ccccc2)C(=O)N1Cc1ccccc1,train
C1=CCNC1,train
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,val
C(#Cc1cnc[nH]1)c1ccn2c(-c3ccccc3)cnc2c1,train
c1occ2c1CCCc1cn[nH]c1-2,test
O=S(=O)(Nc1ccccc1)c1cccc2c1NCC2,val
c1ccc(CCc2cc(Nc3ncnc4cc(N5CCNCC5)ccc34)n[nH]2)cc1,train
O=C1COC2(CCN(c3nccc(Oc4ccccc4)n3)CC2)CN1,train
O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,test
c1ccc(-c2cc(-c3cncc(-c4ccccc4)n3)on2)cc1,train
c1nc2c(s1)CCN(CCC1CCCCC1)CC2,train
O=C(Nc1cc2c(OC3CCCC3)nc(-c3ccccc3)cc2cn1)C1CC1,val
O=c1[nH]c2ccccc2cc1-c1nc2cc(N3CCOCC3)ccc2[nH]1,test
C1=C([C@@H](Nc2ccc3ncccc3c2)c2cscn2)NNN1C1CC1,train
c1ccc(CN2CCCc3c(-c4ccccc4)nc4ccccc4c32)cc1,test
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)CNC2=O,train
c1ccc(CCCN2CCC(Cc3ccccc3)CC2)cc1,train
O=S(=O)(c1ncc[nH]1)n1ncc2c1CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2,test
c1cc2c(ncn3nc(CC4CNC4)nc23)c2c1OCO2,train
c1ccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)cc1,train
O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2)c1,val
O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCO[C@@H]1O2,val
O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCO[C@H]1O2,test
O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCOC1O2,train
c1ccc(Oc2nncnc2-c2ccccc2)cc1,val
O=C(Cn1cc(-c2ccc3c(Nc4ccc5c[nH]nc5c4)[nH]nc3c2)cn1)Nc1ccccc1,test
O=C(/C=C/[C@@H]1CCCN1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,test
O=C(/N=N/c1ccccc1)NCCCCNC1Cc2ccccc2C1,train
c1ccc(CNc2cnn(-c3ccccc3)c2)cc1,train
O=C(NCCc1ccccn1)c1c[nH]c2c1=CCCC=2c1c[nH]c2ccccc12,val
c1coc(-c2ncnc3nc[nH]c23)c1,test
c1ccc(Nc2cncc(NC3CCCCC3)n2)cc1,test
c1ccc(Nc2ncnc3cc(OCC4CN(C5CCCC5)CCO4)ccc23)cc1,train
O=C(CNC/C=C/c1ccccc1)N1CCCC1,test
O=C(Nc1cccc(/C=C/n2cnc3c(NC4CC4)ncnc32)c1)c1ccccc1,test
O=C(CCC1CCN(Cc2cc[nH]c2)CC1)c1ccc(N2CCN(CCCc3c[nH]c4ccccc34)CC2)cc1,test
O=C(OCc1ccccc1)C1Cc2ccccc2CN1C(=O)CNCCCc1ccccc1,test
c1ccc2c(C3CCCCC3)cccc2c1,train
c1ccc(-c2cc(NCC3CCNCC3)c3ncncc3c2)cc1,test
C(#CCOC1=NOCC1)C[NH2+]CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,val
c1ccc(Oc2ncnn3cccc23)cc1,test
O=C(Nc1ccccc1)c1cccc(-c2cc(N3CCOCC3)nc(N3CCS(=O)(=O)CC3)n2)c1,val
O=c1[nH]c2cnc3ccc(-c4cccnc4)cc3c2n1Cc1ccccc1,train
c1ccc(Cn2ncc3cc(Nc4ncnc5ccccc45)ccc32)nc1,train
c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2OCc2ccccc2)cc1,train
O=C(CN1CCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,test
c1ccc(OCCc2coc(-c3cccs3)n2)cc1,train
O=C(Nc1ccc(N2CCCNCC2)cc1)c1c(Nc2ccccc2)cc[nH]c1=O,test
O=C(O[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2CC1)c1ccccc1,test
O=C(CCCc1ccc(Cc2cccc([C@H]3CCCCO3)c2)cc1)NCC(=O)N1CCCCC1,test
O=C1N(CCN2CCCc3sccc3C2)CCN1c1ccccc1,val
c1cc2c(c(Sc3ccc(COC4CCCC4)cc3)c1)CCCC2,train
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)nc1)Nc1cccc(N2CCCCC2)c1,test
O=C(Nc1cc2ccc(-c3cccc(NC(=O)C4COCCO4)c3)cc2cn1)C1CC1,train
O=C1OCc2ccc(OCc3ccc(CN4CCCCC4)cc3)cc21,train
O=C(c1ccccc1)c1ccc(OCCCOc2ccc3[nH]ccc3c2)cc1,train
c1ccc(Cn2nnc3cnc4ccc(-c5cccnc5)cc4c32)cc1,test
c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,train
O=C(Nc1cccc(-c2cc(N3CCOCC3)[nH]c(=O)c2)c1)c1ccnc(C2CC2)c1,train
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccccc3)ncnc2cc1O[C@H]1CCOC1,train
C(#Cc1cncnc1N1CCC2(CCNCC2)CC1)c1cccnc1,train
c1ccc(CNCc2ccc(-c3cc4c(Nc5ccc(OCc6ccccc6)cc5)ncnc4s3)o2)cc1,train
c1ccc(-c2ccsc2)cc1,test
c1ccc(Oc2ccc(-c3nn(C4CCNCC4)c4ncncc34)cc2)cc1,train
O=C(NCCc1ccncc1)c1cn2c(cn1)nc1ccccc12,val
c1ccc(SCCCOc2ccc3c(-c4ccccc4)coc3c2)cc1,val
C(#Cc1cccnc1)CCN1CC=C(c2ccccc2)CC1,train
O=C(NCCOc1ccc2c(Nc3ccccc3)ncnc2c1)c1cccs1,test
O=C(CCc1cc[nH+]cc1)C1Cc2ccccc2S1,train
O=C(c1ccc(-c2ccccc2)cc1)c1ccccc1NCCc1ccc(OCCNc2nc3ccccc3o2)cc1,val
c1ccc(N=C2CC(c3ccccc3)N(c3ccccc3)C(c3ccccc3)C2)cc1,train
O=C(NCc1ccccc1)c1cc2c[nH]nc2s1,train
O=c1c2sccc2nc(N2CCCCC2)n1Cc1ccccc1,train
c1ccc(OC[C@@H]2CC[C@H]3CN(c4ccccc4)CCN3C2)cc1,test
O=C(NCCOCCOCCNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(Cc3ccccc3)nc2c1,train
O=C(Nc1ncc(C(=O)c2cncn2-c2ccccc2)s1)c1ccccc1,val
O=c1[nH]cc(-c2ccc(OCCCOc3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cc2)s1,test
c1ccc(N2CCN(CCCOc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,train
O=C(c1ccc2c(-c3cnc4ccccn34)ncnc2c1)N1CCCCCC1,train
c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,test
C(=C/c1ccc(OCCCc2ccccc2)cc1)\c1ccccc1,test
O=C(COc1ccccc1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,train
O=C(Nc1ccccc1)c1cccc(-c2cc(N3CCOCC3)nc(N3CCC3)n2)c1,val
O=S(=O)(Nc1ccccc1)Nc1ccc(CCNCCCOc2ccccc2)cc1,train
O=C(NC1CCNC1)C1C[C@@H]1c1ccc(NCc2cnc(-c3ccccc3)s2)cc1,test
O=C(Nc1ccc(-c2ccc(CN3CCOCC3)nc2)c2ccccc12)Nc1ccnn1-c1ccccc1,train
c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)cs1,train
O=C(Nc1cc2ccc(Oc3cc[nH]n3)cc2cn1)C1CC1,test
c1ccc2c(c1)Cc1ccccc1-2,test
O=C1COC2(CCN(C(=O)c3ccc(-c4ncncc4C#Cc4cccnc4)cc3)CC2)C1,test
O=C(Nc1cccc(-c2ccnc(N3CCOCC3)c2)c1)c1ccccn1,train
c1cc(CCNCCc2ccsc2)cs1,test
O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccccc4)nc32)CC1,val
O=C(Nc1cc2ccccc2oc1=O)C1CCN(Cc2ccccc2)CC1,train
c1ccc(-c2c[nH]nn2)cc1,train
c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3cc(-n4cccc4)ccc23)cc1,train
c1ccc2sc(-c3ccc(Nc4ncnc5cc(OCCCN6CCNCC6)ccc45)cc3)nc2c1,train
O=C(Nc1ccccc1)Nc1ccc(Sc2ccc3[nH]cnc3c2)cc1,val
O=C(Nc1cccc(NC(=O)c2ccccn2)c1)Nc1ccc2ccccc2c1,test
c1ccc(-c2nc3ccccc3c3c2CCCN3)cc1,train
c1cc(N2CCN(CCc3cncs3)CC2)c2ccsc2c1,test
O=c1c2ccccc2oc2cc(OCCCCNCc3ccccc3)ccc12,train
O=C(c1ccccc1NCc1ccc2[nH]ncc2c1)c1c[nH]c2ccccc12,test
c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCC4)c3c(nc2c1)CCC3,train
O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cccc(C(=O)NCCN4CCCCC4)c3)c2)n[nH]c1=O,train
O=C1C(Cc2ccccc2)=Cc2cc(OCCCCCCCNCc3ccccc3)ccc21,train
c1cc(-c2ccc(C3CCCCC3)cc2)co1,test
O=C1c2ccccc2C(c2ccc3ocnc3c2)N1c1ccccc1,val
c1ccc(Nc2ncnc3cc(OCCC4OCCCO4)ccc23)cc1,train
O=C1C[C@H](c2ccccc2)CCN1c1cc(N2CCCCC2)ncn1,train
O=C1c2ccccc2C(=O)C12NC[C@@H](c1cccs1)[C@@]21CSc2ccccc2C1=O,val
c1ccc(CNCc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)cc1,val
O=C1CC2CCc3ccsc3C2=NN1CN1CCN(Cc2ccccc2)CC1,test
c1ccc(-c2cccc(OC3CCC3)c2)cc1,train
O=c1[nH]c(=O)c2c(nc3[nH]c(-c4ccccc4)cn32)[nH]1,test
c1ccc(C(=Nc2ccc3c(c2)NCC3)c2c[nH]c3ccccc23)cc1,train
c1ncc2ncn([C@H]3CC[C@@H](c4nn[nH]n4)O3)c2n1,train
O=C1c2ccccc2C(=O)N1CCOc1ccc2c(Nc3ccccc3)ncnc2c1,test
O=C(Nc1ccc(Oc2ccnc(-c3nncn3CN3CCNCC3)c2)cc1)c1c[nH]n(-c2ccccc2)c1=O,val
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,val
O=C(Nc1ccncc1)OCCCCCNCc1ccccc1,val
c1ccc(CCNCCc2ccno2)cc1,train
O=C(COc1ccc2c(Nc3ccccc3)ncnc2c1)N1CCOCC1,train
c1cc2c3c(c1)c(-c1ccnc(Nc4ccc(N5CCNCC5)cc4)n1)cn3CCC2,train
O=C(Cc1ccc(Oc2ccc3[nH]cnc3c2)cc1)Nc1ccccc1,test
O=C1OCC/C1=C/CCCCCCCC/C=C1\CCOC1=O,val
O=S(=O)(c1c[nH]cn1)n1cc2c(n1)CN([C@@H]1CC[C@@H](c3ccccc3)OC1)C2,train
O=C(Nc1cccc(CNc2ccc3c[nH]nc3c2)c1)c1cccc(-n2ccnc2)c1,val
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccc(C2CCNCC2)c1,val
O=c1c2[nH]c(N3CCNCC3)nc2cnn1Cc1ncc2ccccc2n1,train
c1ccc(-n2c(-c3cncc(-c4cn[nH]c4)n3)nc3ccccc32)cc1,train
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nn[nH]c3n2)cc1)Nc1cccnc1,train
c1ccc2c(c1)CCn1cccc1C2,val
c1ccc(-c2csc3ccc(COc4ccc(C5CCC5)cc4)cc23)cc1,train
c1cncc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)c1,train
O=C(Cc1ccccc1)Nc1ccc2[nH]c(-c3ccccc3)nc2c1,train
c1ccc2c(c1)ncn1nc([C@@H]3CCCN(c4ncns4)C3)nc21,val
O=C(NCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2o1,val
O=C1CCCN1c1ccc(N=C(c2ccccc2)c2c[nH]c3ccccc23)cc1,val
O=S(=O)(N[C@H]1CC[C@H](N2CCN(c3ccccc3)CC2)CC1)c1cccnc1,train
O=S(=O)(N[C@H]1CC[C@@H](N2CCN(c3ccccc3)CC2)CC1)c1cccnc1,train
c1ccc(OCCc2ccc(-c3cccs3)cc2)cc1,val
O=C(NCCCCN1CCN(c2ccncn2)CC1)N1CCN(S(=O)(=O)c2ccccc2)CC1,train
c1cnc2cc(CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc2c1,val
O=C(CCC1CCN(Cc2cc[nH]c2)CC1)c1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1,train
O=C(c1ccccc1)c1cccc2cc(OCCCn3ccc4ccccc43)ccc12,test
O=C(NCCOc1ccc2c(Nc3ccccc3)ncnc2c1)C1CC1,val
c1ccc(NCc2ccc3ccccc3c2)cc1,train
c1ccc(Nc2ccnc(Nc3ccc4c(c3)CNCC4)n2)cc1,test
O=C(Nc1ccccc1)O[C@@H]1CCC(CC(=O)N2CCCC2)C1,val
O=C(Nc1ccccc1)O[C@H]1CCC(CC(=O)N2CCCC2)C1,val
O=C(Nc1cccc(N2CCNCC2)c1)c1cccc(C#Cc2cnc3cccnn23)c1,train
c1ccc(-n2nc3ccccc3n2)cc1,train
O=C1Nc2ccccc2Nc2cc(-c3ccccc3)ccc21,train
C1=C([C@H](Nc2ccc3nccc(Nc4cccnc4)c3c2)c2cccnc2)NNN1,train
C1=C2CCCC[C@@H]2CC[C@@H]2C1=CCC1CCCC12,train
c1ccc([C@@H]2C[C@]23CCN(CCCSc2nnc(-c4csnn4)[nH]2)C3)cc1,test
c1ccc([C@H]2C[C@]23CCN(CCCSc2nnc(-c4csnn4)[nH]2)C3)cc1,train
c1ccc(N(CCCc2ncccn2)c2ccc3ncc(-c4cn[nH]c4)nc3c2)cc1,train
C1=Cc2ccccc2C1=Cc1ccccc1,train
c1ccc(CCNCCc2ccc(Nc3ccc4c(c3)CCC4)cc2)cc1,test
O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1CCCC1CCNCC1,val
C1=C(c2cc(COc3ccc4c(c3)C3(CCC4)CCC3)ccc2-c2ccccc2)CCC1,train
O=C1NCOc2ccc(OCCCN3CCC(c4noc5ccccc45)CC3)cc21,train
O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1[nH]nc2ncccc12,val
O=C1/C(=C/c2ccc(N3CC[NH2+]CC3)cc2)Cc2ccccc21,train
O=C(COc1ccc(-c2cc(=O)c3ccccc3o2)cc1)NCCCCNCc1ccccc1,train
c1ccc(CSc2nc3ccccc3[nH]2)cc1,train
c1ccc2nc3c(cc2c1)C1CCC3C1,train
O=C1CCCN1c1cccc(OCc2ncnc(NCC3(c4ccccc4)CC3)n2)c1,val
O=C(Nc1ccccc1)c1cccc(-c2cc(OCc3ccccc3)cc(N3CCOCC3)n2)c1,test
c1coc(-c2nc3cnc(NCc4cccs4)nc3s2)c1,train
c1ccc(-c2ccc3c(c2)COC3c2ccccc2)cc1,train
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1cccc(N2CCCCC2)c1,val
c1cc(-c2ccc(OCC3CCOC3)cc2)c2c(c1)[C@H](Nc1cc3c(cn1)CCO3)CC2,test
c1ccc(Nc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccccc23)cc1,train
c1ccc(-c2ccc3cc(N=C4NCCO4)ncc3c2)cc1,train
c1ccc(CNc2ccnc3[nH]c4ccccc4c23)cc1,train
c1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,train
c1ccc(-c2ccc(C3CCN(Cc4c[nH]c5ccccc45)CC3)cc2)cc1,train
O=C(NCCc1ccccc1)c1ccc(-c2ccnc3[nH]ccc23)s1,test
O=C(N/N=C1\c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1)c1ccccc1,train
O=C(NCc1ccccc1)c1ccc2c(Cc3ccc(-c4ccccc4)cc3)c[nH]c2c1,train
C(#CC1CCCCC1)c1ncc2nc(-c3ccccc3)[nH]c2n1,train
O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1nc2ccccc2s1,train
c1ccc([C@@H]2CCc3c(ccc4cc(N5CCOCC5)ccc34)O2)cc1,val
c1ccc(C2CCc3c(ccc4cc(N5CCOCC5)ccc34)O2)cc1,val
O=C1Nc2cc(CN3CCCC(OCC4CCC4)C3)ccc2Nc2nccc(Nc3ccccc3)c21,train
c1ccc(-c2cc3cnc(Nc4ccc(N5CCN6CCOC[C@@H]6C5)cc4)nc3n3cnnc23)cc1,val
O=C(NC1CCCC1)c1cccc2cc(Oc3ccnc4ccccc34)ccc12,train
c1ccc(CN2CCOCC2)cc1,train
O=C(CCc1c[nH]c2ccccc12)NCCCNc1c2c(nc3ccccc13)CCCC2,test
c1ccc(CCn2ncc3c(Nc4ccccc4)nc(SCCN4CCOCC4)nc32)cc1,train
c1cc(Cc2ncc(-c3cccs3)s2)cc([C@H]2CCCCO2)c1,train
c1ccc2c(Nc3nc(-c4cn[nH]c4)nc4c3COC4)nsc2c1,test
O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc4cc(-c5ccccc5)ccc4[nH]3)ccnc2N1,test
O=C(C=Cc1ccccc1)NCCCCNC(=O)C=Cc1ccccc1,train
c1cc(CNc2cnc3[nH]ccc3c2)[nH]n1,val
O=C(/C=C/CNCc1ccccc1)Nc1ccc2nccc(Nc3ccccc3)c2c1,test
O=C(NOCCN1CCS(=O)(=O)CC1)c1ccc(N=C(c2ccccc2)c2c[nH]c3ccccc23)cc1,train
O=c1cnc2cnc3ccc(-c4ccccc4)cc3c2n1C1CCNCC1,train
C(#Cc1cncnc1Nc1ccc(OCc2ccccc2)cc1)c1ncc(CN2CCCC2)s1,test
c1cc(COc2ccc3c(c2)OCC3)cc(-c2cccs2)c1,train
c1ccc(-c2ccc3ncnc(Nc4ccc5[nH]nnc5c4)c3c2)cc1,train
O=C(Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OCCCN1CCOCC1)c1ccccc1,train
O=C1C=Cc2ccccc2C1=O,val
O=S(=O)(Nc1ccccc1)c1ccc(Nc2nccs2)cc1,train
O=c1n(-c2ccccc2)nc2cnc(-c3ccc(NCc4ccccc4)cc3)cn12,test
c1ccc(Cn2nccc2CCCOc2ccccc2)cc1,train
C(#Cc1cc[nH]n1)c1ccn2c(-c3ccccc3)cnc2c1,train
O=C(Nc1ccc(Oc2ncnc3cc[nH]c23)cc1)Nc1cccnc1,train
O=C(NCCC1CCCC1)c1nc(NCc2ccccn2)nc2ccsc12,test
c1cnc2cc(-c3n[nH]c4ncncc34)ccc2c1,train
O=C(c1cc2ccccc2s1)c1cc2c(Nc3ccccc3)ncnc2s1,test
C(=NOCCCCON=Cc1ccc2ccccc2c1)c1ccccc1,test
O=C(Nc1ccc(Oc2ccnc(-c3cn[nH]c3)c2)cn1)N1CCN(C2CCCCC2)C1=O,train
O=C(CN[C@H]1[C@@H]2CN(c3cnc4ccccc4n3)C[C@@H]21)N1CCCC1,val
c1ccc(CCCC2CCCO2)cc1,val
O=C(Cn1cc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)cn1)Nc1ccccc1,train
c1ccc(C2c3cc4c(nc3Oc3ccc5ccccc5c32)CCCC4)cc1,train
O=C(NCc1ccc(CS(=O)(=O)C2CC2)cc1)c1ccc2c(ccn2Cc2ccccc2)c1,test
c1ccc(CC2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,val
O=C1C=C2Oc3c(ccc4c3C(=O)N(C(=O)NCc3cccnc3)CO4)C2C(=O)C1,test
c1ccc(N2CCC3CN(CCCSc4nnc(-c5ccncc5)[nH]4)CC32)cc1,train
c1cc(COc2cccs2)cc(-c2ccc(OCC3COC3)cc2)c1,val
O=C(NC[C@@H]1CNC(C(=O)N2CCSC2)C1)c1cscn1,test
O=C(Nc1ccccc1)N(CCc1ccccc1)C1CCCCCC1,val
c1csc(CCN[C@H]2CCc3ccccc3C2)c1,val
O=C(C1CCC(NCc2ccccc2)CC1)N1CCC(c2ccccc2)(c2cccnc2)CC1,train
O=C(NC1CC1)c1cccc2c1CC(N(CCCc1c[nH]c3ccccc13)C1CCC1)CO2,train
c1ccc(OCc2cccc(CN(Cc3ccsc3)Cc3ccsc3)c2)cc1,train
O=C(NCc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Oc1ccccc1,train
C1=C(CCc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)CNCC1,val
c1nc(CN2CCc3cc4ncsc4cc3CC2)cs1,val
O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1NCc1ccc2c(c1)OCO2,test
O=C(c1cnc2ccccc2n1)N1CCC(CC(=O)N2CC[C@@H]3C[C@@H]32)CC1,train
O=C(NCCCCNC[C@@H]1C[C@H]1c1ccccc1)c1ccc2ccccc2c1,val
c1ccc(-c2ncnnc2Oc2cccnc2)cc1,train
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc2c(c1)COC2=O,train
c1ccc2c(-c3nn([C@@H]4CCCNC4)c4ncncc34)c[nH]c2c1,val
O=C(c1cc2ccccc2s1)C1CCC[NH+](Cc2ccco2)CC1,test
O=C(c1ccc(COc2ccccc2)s1)N1CCC2(C=Cc3ccccc32)CC1,val
O=c1[nH]c2cnc3ccc(-c4cnc5ccccc5c4)cc3c2[nH]1,test
O=C(NCCN1CCCCC1)N1c2ccccc2Sc2ccccc21,val
O=C(Nc1ccccc1)c1cccc(NC(=O)C2(c3ccncn3)CC2)c1,train
O=C1CN(c2ccccc2)C(=O)N1Cc1ccccc1,test
O=C(c1ccc(-c2ncncc2C#Cc2cccnc2)cc1)C1CCCCC1,test
c1ccc2c(c1)C1CC3CC2CC(NCCCCCNc2c4c(nc5ccccc25)CCCC4)(C3)C1,train
O=C(NCCN1CCC(c2ccccc2)CC1)c1cc2cccnc2s1,val
c1ccc(C2CCN(CCCCc3nc4ccccc4o3)CC2)cc1,val
O=C1c2cnc(OC3COC3)cc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,train
O=C1COc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cc2N1C1CCCCC1,train
O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1,train
O=C(Nc1ccc2ncnc(Nc3ccccc3)c2c1)C1O[C@H]1CN1CCCCC1,train
c1cc(OCc2ccc(C3COC3)cn2)nc(C2CCN(Cc3nc4ccccc4n3C[C@@H]3CCO3)CC2)c1,val
O=C(CCCC/C=C/CNc1c2c(nc3ccccc13)CC1C=CCC2C1)NCc1ccccc1,val
O=S(=O)(NC1CCN(CCOc2ccccc2)C1)c1ccccc1,train
O=C(NCCCCNC1CCc2ncncc2C1)c1ccc(-c2ccccc2)cc1,train
c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,val
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NC(c1ccccc1)N2,train
O=S(=O)(Nc1cncc(-c2ccc3ncc(N4CCNCC4)nc3c2)c1)c1ccccc1,train
N=c1oc2ccccc2cc1C(=O)N=Nc1c[nH]c2ccc(S(=O)(=O)N3CCOCC3)cc12,test
O=C1CCCCCCCc2ccccc2CCN1,train
O=C(CSc1nc2ccccc2[nH]1)Oc1ccc2ncnc(Nc3ccccc3)c2c1,val
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cnc2ccccn12,test
O=C(Nc1ccccc1)C1C=NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=NC1c1ccccc1,test
O=C1Nc2cc(CNCCN3CCOCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
O=C(Nc1cccc(C2CCCCC2)c1)c1cccc(Oc2ncccc2-c2ccncn2)c1,val
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(-n2cc(-c3cnn4cccnc34)nn2)c1,test
O=C(Nc1ccccc1)Nc1ccc(-c2ccnc3[nH]ncc23)cc1,train
c1cnc2ccc(Oc3ccncn3)cc2c1,val
O=S(=O)(Nc1cncc(-c2ccc3ncoc3c2)c1)c1ccccc1,train
O=C(Nc1cc2c(OC3CCNCC3)nc(-c3ccccc3)cc2cn1)C1CC1,test
O=C(NCCCCN1CCN(c2ccccc2)CC1)Oc1ccc(-c2ccccc2)cc1,train
O=C(NCCCCNC1CCc2[nH]ncc2C1)c1ccc(-c2ccccc2)cc1,val
c1ccc(NCc2cccc(-c3ccc(OCCCN4CCOCC4)cc3)c2)cc1,val
O=S(=O)(NC1CCN(CCOc2ccccc2)CC1)c1cccs1,val
O=C(Nc1ccc(-c2cc(NC(=O)C3CC3)[nH]n2)cc1)Nc1ccon1,train
c1ccc([C@@H]2CC[C@@H](N3Cc4cn[nH]c4C3)CO2)cc1,train
c1ccc(Nc2ncnc3nn4ccccc4c23)cc1,val
O=C(Nc1ccc(Oc2ccnc3cc(-c4c[nH]cn4)sc23)cc1)C1CC(=O)N(c2ccccc2)C1,val
O=C(NC[C@H]1CCC(C(=O)N2CCCC2)N1)c1ccccc1,val
O=C(OC1CCCNC1)N(CCc1ccccc1)c1ccccc1,test
C=c1c2c([nH]c1=Cc1c[nH]c3ccccc13)CCN(CCN1CCCC1)C2=O,test
c1coc(-c2nc3nc(NCCc4cccc5[nH]ccc45)ncn3n2)c1,val
O=C(Cc1ccccc1)Nc1nc(-c2ccccc2)c(-c2nn[nH]n2)s1,train
O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)cccc2[nH]1,train
c1ccc(CCCc2cn(-c3ccc4ncccc4c3)nn2)cc1,val
